Frame,WallSeconds,DeltaMs,CpuInputAndUiMs,CpuCelestialTickMs,CpuEditorAndPanelsMs,CpuSimulationAndInterfaceMs,CpuScenePushMs,CpuRecordAndPresentMs,CpuFrameCapWaitMs,GpuValid,GpuCullMs,GpuRasterMs,GpuHiZMs,GpuResolveMs,GpuKernelMs,GpuShadowMs,GpuRestirMs,GpuPostMs,GpuSkyMs,GpuVolumeMs,ClusterTotal,ClustersVisible,TrianglesDrawn,Fps,ResidentMiB
3203,404.5422,36.8344,1.0181,0.0153,0.9924,0.0589,0.0121,34.0421,0.0025,1,0.0879,8.8568,0.0368,0.4200,26.0625,0.0000,26.0625,0.2788,0.0000,0.0000,2046,2037,228644,33.23,741.2
3204,404.5783,36.1487,0.6513,0.0169,1.1886,0.0632,0.0126,35.7206,0.0012,1,0.1168,8.8840,0.0384,0.4068,26.9519,0.0000,26.9519,0.2811,0.0000,0.0000,2046,2037,228644,32.94,741.2
3205,404.6160,37.6627,0.6562,0.0165,1.0511,0.0616,0.0115,34.5152,0.0014,1,0.0870,8.8803,0.0369,0.4116,26.2844,0.0000,26.2844,0.2966,0.0000,0.0000,2046,2037,228644,32.78,741.2
3206,404.6523,36.3208,0.6935,0.0193,1.5429,0.0560,0.0105,35.6287,0.0012,1,0.0850,8.9228,0.0369,0.4063,27.8308,0.0000,27.8308,0.3119,0.0000,0.0000,2046,2037,228644,32.85,741.2
3207,404.6902,37.9608,0.0606,0.0157,1.1909,0.0544,0.0103,36.4602,0.0011,1,0.1186,8.8148,0.0375,0.4113,27.4062,0.0000,27.4062,0.3088,0.0000,0.0000,2046,2037,228644,32.55,741.2
3208,404.7281,37.8011,0.0674,0.0168,1.2917,0.0643,0.0135,35.6770,0.0014,1,0.1116,9.0146,0.0383,0.3813,26.6158,0.0000,26.6158,0.2990,0.0000,0.0000,2046,2037,228644,32.41,741.2
3209,404.7652,37.1399,0.0611,0.0156,1.2721,0.0524,0.0109,35.0683,0.0012,1,0.1173,8.8085,0.0369,0.4061,26.7156,0.0000,26.7156,0.3060,0.0000,0.0000,2046,2037,228644,32.49,741.2
3210,404.8017,36.4891,0.0608,0.0164,1.2453,0.0546,0.0108,35.9095,0.0013,1,0.1154,8.8099,0.0389,0.4178,26.6819,0.0000,26.6819,0.2801,0.0000,0.0000,2046,2037,228644,32.21,741.2
3211,404.8390,37.3065,0.0624,0.0150,2.0975,0.0709,0.0125,36.7151,0.0017,1,0.0817,9.5040,0.0353,0.3837,26.1960,0.0000,26.1960,0.2760,0.0000,0.0000,2046,2037,228644,32.09,741.2
3212,404.8780,38.9828,1.4123,0.0163,1.2004,0.0432,0.0093,20.2465,0.0010,1,0.1107,9.2745,0.0352,0.7463,13.5902,0.0000,13.5902,0.2768,0.0000,0.0000,2046,2037,228644,31.97,741.2
3213,404.9009,22.9350,0.4498,0.0145,0.9034,0.0434,0.0087,19.6399,0.0012,1,0.0995,9.2972,0.0350,0.3809,12.0113,0.0000,12.0113,0.2767,0.0000,0.0000,2046,2037,228644,31.98,741.2
3214,404.9220,21.0672,0.4239,0.0135,1.1525,0.0633,0.0114,40.8074,0.0013,1,0.0840,8.8845,0.0355,0.3807,11.6981,0.0000,11.6981,0.2747,0.0000,0.0000,2046,2037,228644,32.19,741.2
3215,404.9644,42.4799,1.3588,0.0201,0.7973,0.0459,0.0089,1.9346,0.0007,1,0.1190,8.7860,0.0371,0.3833,10.9407,0.0000,10.9407,0.3067,0.0000,0.0000,2046,2037,228644,31.86,741.2
3216,404.9686,4.1712,0.0442,0.0115,1.0250,0.0691,0.0123,23.9590,0.0015,1,0.1319,10.8478,0.0374,0.6177,13.2918,0.0000,13.2918,0.3033,0.0000,0.0000,2046,2037,228644,32.03,741.2
3217,404.9937,25.1303,0.0621,0.0138,1.3212,0.0558,0.0098,24.3224,0.0011,1,0.0907,9.6035,0.0369,0.5132,14.2318,0.0000,14.2318,0.3134,0.0000,0.0000,2046,2037,228644,32.21,741.2
3218,405.0196,25.7942,0.0681,0.0169,1.2345,0.0549,0.0105,24.1293,0.0012,1,0.1011,10.4359,0.0370,0.5188,13.6552,0.0000,13.6552,0.2794,0.0000,0.0000,2046,2037,228644,32.03,741.2
3219,405.0451,25.5235,0.6387,0.0149,0.9842,0.0578,0.0095,22.1868,0.0012,1,0.0866,9.3819,0.0388,0.5386,13.0356,0.0000,13.0356,0.3113,0.0000,0.0000,2046,2037,228644,32.01,741.2
3220,405.0690,23.9013,0.7519,0.0162,1.1053,0.0551,0.0102,22.5670,0.0011,1,0.1051,9.6972,0.0370,0.5994,13.5639,0.0000,13.5639,0.3112,0.0000,0.0000,2046,2037,228644,32.02,741.2
3221,405.0935,24.5144,0.0803,0.0154,1.2134,0.0500,0.0094,24.0836,0.0011,1,0.0878,9.8849,0.0368,0.4732,14.0820,0.0000,14.0820,0.3050,0.0000,0.0000,2046,2037,228644,32.03,741.2
3222,405.1190,25.4604,1.7644,0.0144,0.9020,0.0501,0.0101,21.9693,0.0010,1,0.1205,9.5633,0.0376,0.5021,13.6069,0.0000,13.6069,0.2791,0.0000,0.0000,2046,2037,228644,32.21,741.2
3223,405.1437,24.7181,0.1588,0.0146,1.2229,0.0522,0.0094,23.8918,0.0012,1,0.0854,9.4793,0.0362,0.4486,13.2778,0.0000,13.2778,0.3024,0.0000,0.0000,2046,2037,228644,32.04,741.2
3224,405.1690,25.3591,0.0655,0.0445,1.4481,0.0547,0.0099,21.8096,0.0010,1,0.1396,9.7935,0.0389,0.5526,13.6047,0.0000,13.6047,0.2811,0.0000,0.0000,2046,2037,228644,32.03,741.2
3225,405.1925,23.4409,0.0631,0.0163,1.2394,0.0522,0.0099,26.2512,0.0013,1,0.0961,9.9220,0.0357,0.4923,13.9917,0.0000,13.9917,0.2808,0.0000,0.0000,2046,2037,228644,32.22,741.2
3226,405.2201,27.6417,0.0757,0.0192,1.3801,0.0532,0.0100,21.0594,0.0010,1,0.1264,10.0733,0.0386,0.4547,13.2324,0.0000,13.2324,0.3151,0.0000,0.0000,2046,2037,228644,32.02,741.2
3227,405.2427,22.6057,0.0633,0.0161,1.2252,0.0571,0.0096,24.1057,0.0012,1,0.0995,9.9819,0.0364,0.4431,13.5295,0.0000,13.5295,0.2839,0.0000,0.0000,2046,2037,228644,32.02,741.2
3228,405.2682,25.4867,0.0711,0.0163,1.4419,0.0662,0.0102,23.6981,0.0016,1,0.1338,9.6067,0.0379,0.4942,14.8181,0.0000,14.8181,0.3145,0.0000,0.0000,2046,2037,228644,32.21,741.2
3229,405.2935,25.3116,0.0573,0.0161,1.2401,0.0550,0.0110,24.5797,0.0013,1,0.1022,10.2322,0.0367,0.4220,13.6334,0.0000,13.6334,0.3036,0.0000,0.0000,2046,2037,228644,32.04,741.2
3230,405.3195,25.9671,0.5466,0.0186,1.1811,0.0559,0.0105,22.2883,0.0013,1,0.1269,9.7548,0.0370,0.5019,13.7190,0.0000,13.7190,0.2812,0.0000,0.0000,2046,2037,228644,32.02,741.2
3231,405.3436,24.1200,0.5163,0.0196,1.0940,0.0515,0.0103,25.3322,0.0012,1,0.0931,9.7736,0.0368,0.4627,15.1764,0.0000,15.1764,0.3167,0.0000,0.0000,2046,2037,228644,32.02,741.2
3232,405.3706,27.0426,0.4451,0.0154,1.3261,0.0521,0.0102,35.2411,0.0013,1,0.1278,10.1275,0.0370,0.4409,25.5459,0.0000,25.5459,0.4104,0.0000,0.0000,2046,2037,228644,32.02,741.2
3233,405.4077,37.1082,0.4911,0.0178,1.1775,0.0714,0.0101,36.1213,0.0011,1,0.1303,9.9660,0.0368,0.5178,26.4092,0.0000,26.4092,0.4160,0.0000,0.0000,2046,2038,228656,31.92,741.2
3234,405.4456,37.9078,0.5581,0.0186,1.5945,0.0962,0.0157,34.8290,0.0013,1,0.1012,9.1915,0.0357,0.6137,25.6697,0.0000,25.6697,0.4155,0.0000,0.0000,2046,2038,228656,31.80,741.2
3235,405.4828,37.1317,0.4615,0.0149,1.3397,0.0664,0.0118,34.6465,0.0015,1,0.1289,9.8992,0.0371,0.5550,24.9358,0.0000,24.9358,0.4096,0.0000,0.0000,2046,2039,228784,31.88,741.2
3236,405.5193,36.5585,0.5168,0.0281,1.1202,0.0520,0.0107,34.0146,0.0012,1,0.0906,9.8425,0.0384,0.5063,24.9280,0.0000,24.9280,0.4099,0.0000,0.0000,2046,2042,229052,31.61,741.2
3237,405.5551,35.7611,0.4675,0.0166,1.1010,0.0551,0.0097,36.2681,0.0015,1,0.1238,9.8918,0.0380,0.4751,25.7732,0.0000,25.7732,0.4101,0.0000,0.0000,2046,2039,228668,31.48,741.2
3238,405.5930,37.9361,0.4983,0.0151,1.4081,0.0555,0.0093,33.2868,0.0012,1,0.1008,9.5776,0.0349,0.4712,24.4158,0.0000,24.4158,0.4100,0.0000,0.0000,2046,2039,228668,31.38,741.2
3239,405.6283,35.2906,0.5132,0.0184,1.2204,0.0559,0.0094,33.7268,0.0008,1,0.0845,9.7530,0.0367,0.3973,24.3383,0.0000,24.3383,0.4118,0.0000,0.0000,2046,2038,228588,31.27,741.2
3240,405.6639,35.5609,0.2077,0.0188,1.1965,0.0525,0.0094,34.9391,0.0010,1,0.0966,9.4331,0.0361,0.5693,25.2840,0.0000,25.2840,0.4057,0.0000,0.0000,2046,2038,228588,31.34,741.2
3241,405.7003,36.4437,0.5713,0.0169,1.7248,0.0821,0.0239,32.7524,0.0018,1,0.0913,9.7308,0.0352,0.4126,23.8153,0.0000,23.8153,0.4078,0.0000,0.0000,2046,2037,228508,31.07,741.2
3242,405.7355,35.1923,0.5263,0.0186,1.1270,0.0570,0.0095,33.7985,0.0015,1,0.0991,9.5581,0.0369,0.5697,24.1465,0.0000,24.1465,0.4048,0.0000,0.0000,2046,2036,228380,30.97,741.2
3243,405.7711,35.5569,0.4857,0.0169,1.1405,0.0517,0.0106,32.2640,0.0012,1,0.1342,9.8367,0.0374,0.5653,22.6040,0.0000,22.6040,0.4019,0.0000,0.0000,2046,2035,228252,31.06,741.2
3244,405.8051,33.9873,0.4997,0.0193,1.1403,0.0549,0.0100,32.5475,0.0013,1,0.0843,9.5403,0.0365,0.4895,23.7726,0.0000,23.7726,0.3970,0.0000,0.0000,2046,2030,227724,30.82,741.2
3245,405.9098,100.0000,0.9916,0.0087,0.9788,0.0304,0.0062,3.1114,0.0013,1,0.0925,9.0024,0.0358,0.5452,22.1964,0.0000,22.1964,0.5321,0.0000,0.0000,2046,2023,226828,30.22,741.2
3246,405.9150,5.1501,0.3884,0.0324,1.4405,0.0532,0.0112,31.2809,0.0012,1,0.0976,11.2570,0.0349,0.6804,22.3754,0.0000,22.3754,0.3883,0.0000,0.0000,2046,2021,226628,30.35,741.2
3247,405.9482,33.2265,0.3151,0.0150,0.7971,0.0407,0.0097,1.8834,0.0004,1,0.0977,11.5952,0.0359,0.4388,18.7588,0.0000,18.7588,0.3776,0.0000,0.0000,2046,2012,225906,30.29,741.2
3248,405.9513,3.0741,0.0440,0.0121,0.9736,0.0419,0.0094,26.3292,0.0012,1,0.0975,9.6972,0.0348,0.4478,17.4393,0.0000,17.4393,0.3763,0.0000,0.0000,2046,2012,225762,30.62,741.2
3249,405.9787,27.4184,0.2815,0.0148,0.9099,0.0427,0.0088,53.9308,0.0022,1,0.0855,8.8216,0.0359,0.4267,17.1315,0.0000,17.1315,0.3984,0.0000,0.0000,2046,2000,224616,30.43,741.2
3250,406.0339,55.2094,0.5157,0.0180,1.2516,0.0559,0.0092,3.5000,0.0014,1,0.1183,8.4090,0.0373,0.4526,17.0200,0.0000,17.0200,0.3727,0.0000,0.0000,2046,2000,224488,30.18,741.2
3251,406.0393,5.3709,0.4756,0.0155,1.1275,0.0550,0.0102,29.1101,0.0014,1,0.1170,9.1690,0.0381,0.4911,21.9729,0.0000,21.9729,0.3773,0.0000,0.0000,2046,1989,223400,30.33,741.2
3252,406.0701,30.8045,0.0728,0.0198,1.5397,0.0902,0.0179,28.2930,0.0010,1,0.0985,9.3949,0.0362,0.4367,18.9573,0.0000,18.9573,0.3737,0.0000,0.0000,2046,1974,222022,30.29,741.2
3253,406.1001,30.0547,0.5010,0.0159,1.0895,0.0568,0.0109,30.1697,0.0009,1,0.0898,9.3843,0.0361,0.5519,21.3064,0.0000,21.3064,0.3725,0.0000,0.0000,2046,1974,221702,30.24,741.2
3254,406.1320,31.8612,0.4582,0.0179,1.2027,0.0555,0.0102,27.1368,0.0009,1,0.0928,9.3732,0.0362,0.6258,17.5473,0.0000,17.5473,0.3342,0.0000,0.0000,2046,1974,221702,30.19,741.2
3255,406.1609,28.8954,0.4420,0.0151,1.2188,0.0609,0.0111,27.5436,0.0014,1,0.0895,8.5845,0.0349,0.4284,19.7204,0.0000,19.7204,0.3727,0.0000,0.0000,2046,1964,220730,30.14,741.2
3256,406.1902,29.3013,0.5369,0.0188,1.4090,0.0680,0.0115,30.0444,0.0017,1,0.0930,8.4985,0.0360,0.4318,19.7174,0.0000,19.7174,0.3701,0.0000,0.0000,2046,1949,219194,30.11,741.2
3257,406.2223,32.1113,0.4874,0.0191,1.5003,0.0604,0.0096,27.5458,0.0013,1,0.1217,9.4834,0.0389,0.4925,21.2119,0.0000,21.2119,0.3695,0.0000,0.0000,2046,1949,219066,30.22,741.2
3258,406.2519,29.6325,0.0693,0.0154,1.4776,0.0621,0.0142,30.2942,0.0009,1,0.1397,9.2852,0.0353,0.4492,20.7412,0.0000,20.7412,0.3674,0.0000,0.0000,2046,1947,218938,30.04,741.2
3259,406.2839,31.9413,0.0614,0.0299,1.1748,0.0567,0.0099,31.4276,0.0012,1,0.1289,9.2168,0.0369,0.7099,21.7794,0.0000,21.7794,0.3707,0.0000,0.0000,2046,1947,218810,29.98,741.2
3260,406.3167,32.7684,0.0619,0.0167,1.1964,0.0551,0.0169,27.9205,0.0011,1,0.1264,9.2589,0.0372,0.5759,18.3755,0.0000,18.3755,0.3333,0.0000,0.0000,2046,1947,218810,29.92,741.2
3261,406.3459,29.2755,0.0598,0.0249,1.2162,0.0550,0.0098,25.4949,0.0012,1,0.1295,9.5371,0.0377,0.6558,16.7041,0.0000,16.7041,0.3311,0.0000,0.0000,2046,1947,218810,29.88,741.2
3262,406.3728,26.8676,1.4007,0.0204,0.7534,0.0419,0.0081,48.0832,0.0014,1,0.1290,9.8597,0.0369,0.5939,16.6922,0.0000,16.6922,0.3303,0.0000,0.0000,2046,1947,218810,30.02,741.2
3263,406.4231,50.3149,0.2385,0.0128,0.8087,0.0394,0.0081,1.8305,0.0003,1,0.1145,8.4175,0.0376,0.4547,13.1140,0.0000,13.1140,0.3229,0.0000,0.0000,2046,1947,218810,29.69,741.2
3264,406.4260,2.9436,0.0417,0.0121,0.8798,0.0443,0.0078,23.3911,0.0023,1,0.0866,8.8670,0.0359,0.4267,15.3750,0.0000,15.3750,0.3267,0.0000,0.0000,2046,1947,218810,29.81,741.2
3265,406.4504,24.3869,0.0489,0.0127,1.0804,0.0428,0.0093,46.0674,0.0010,1,0.1182,9.3287,0.0371,0.5059,14.8118,0.0000,14.8118,0.3249,0.0000,0.0000,2046,1947,218810,29.81,741.2
3266,406.4977,47.2693,0.0498,0.0134,0.9312,0.0434,0.0093,1.9938,0.0010,1,0.1194,8.2863,0.0387,0.4584,12.2292,0.0000,12.2292,0.3433,0.0000,0.0000,2046,1947,218810,29.65,741.2
3267,406.5007,3.0474,0.0436,0.0115,0.8784,0.0396,0.0080,23.7916,0.0011,1,0.1327,9.7482,0.0389,0.5264,14.7994,0.0000,14.7994,0.3456,0.0000,0.0000,2046,1947,218810,29.82,741.2
3268,406.5255,24.7810,0.3979,0.0136,0.8093,0.0391,0.0099,45.5978,0.0011,1,0.0900,9.1974,0.0389,0.5673,14.3871,0.0000,14.3871,0.3196,0.0000,0.0000,2046,1947,218810,29.82,741.2
3269,406.5724,46.8757,0.5414,0.0136,0.7211,0.0415,0.0085,1.8594,0.0003,1,0.1218,8.3149,0.0389,0.4521,11.9271,0.0000,11.9271,0.3117,0.0000,0.0000,2046,1947,218810,29.63,741.2
3270,406.5756,3.1910,0.0423,0.0123,0.9007,0.0421,0.0082,22.4210,0.0020,1,0.1219,9.7460,0.0374,0.6146,13.6195,0.0000,13.6195,0.3153,0.0000,0.0000,2046,1947,218810,29.87,741.2
3271,406.5990,23.4354,0.4017,0.0124,0.8152,0.0420,0.0094,25.3992,0.0013,1,0.0944,9.6964,0.0368,0.5492,13.7378,0.0000,13.7378,0.3140,0.0000,0.0000,2046,1947,218810,29.97,741.2
3272,406.6257,26.6881,0.7234,0.0167,1.0010,0.0556,0.0125,21.7527,0.0015,1,0.0966,10.2168,0.0351,0.6779,13.4740,0.0000,13.4740,0.3172,0.0000,0.0000,2046,1947,218810,30.05,741.2
3273,406.6493,23.5701,0.4053,0.0123,0.9571,0.0416,0.0078,44.1418,0.0013,1,0.0930,9.7983,0.0353,0.5960,13.8704,0.0000,13.8704,0.3113,0.0000,0.0000,2046,1947,218810,30.15,741.2
3274,406.6949,45.5742,0.4107,0.0140,0.7795,0.0437,0.0098,1.8418,0.0007,1,0.1077,8.2435,0.0385,0.4557,11.0636,0.0000,11.0636,0.3120,0.0000,0.0000,2046,1947,218810,30.10,741.2
3275,406.6980,3.1055,0.0427,0.0120,1.0697,0.0433,0.0081,22.5548,0.0020,1,0.1147,9.8405,0.0369,0.5243,13.8260,0.0000,13.8260,0.3134,0.0000,0.0000,2046,1947,218810,30.35,741.2
3276,406.7217,23.7390,0.4010,0.0169,1.0034,0.0386,0.0072,23.5057,0.0009,1,0.0882,10.1537,0.0363,0.4628,13.3175,0.0000,13.3175,0.3099,0.0000,0.0000,2046,1947,218810,30.46,741.2
3277,406.7467,24.9791,0.4365,0.0130,0.7820,0.0387,0.0087,25.9215,0.0011,1,0.0918,9.7598,0.0356,0.6021,13.4978,0.0000,13.4978,0.3113,0.0000,0.0000,2046,1947,218810,30.81,741.2
3278,406.7739,27.2089,0.6713,0.0168,0.9859,0.0504,0.0117,20.7335,0.0013,1,0.1049,8.9457,0.0364,0.5571,12.3545,0.0000,12.3545,0.3104,0.0000,0.0000,2046,1947,218810,30.62,741.2
3279,406.7964,22.4780,0.9009,0.0191,1.1831,0.0590,0.0113,20.9359,0.0012,1,0.1361,9.0738,0.0389,0.4892,13.2763,0.0000,13.2763,0.3090,0.0000,0.0000,2046,1947,218810,30.73,741.2
3280,406.8195,23.1185,0.6308,0.0153,0.9656,0.0587,0.0102,23.0861,0.0012,1,0.0899,9.2074,0.0357,0.5599,13.1898,0.0000,13.1898,0.3308,0.0000,0.0000,2046,1947,218810,31.13,741.2
3281,406.8443,24.7767,1.1866,0.0155,0.9426,0.0598,0.0140,21.9474,0.0015,1,0.0880,8.9892,0.0377,0.6536,13.6440,0.0000,13.6440,0.3097,0.0000,0.0000,2046,1947,218810,30.98,741.2
3282,406.8684,24.1746,0.6597,0.0162,1.1761,0.0530,0.0109,41.9753,0.0010,1,0.1211,9.2413,0.0381,0.4876,13.3969,0.0000,13.3969,0.3116,0.0000,0.0000,2046,1947,218810,31.07,741.2
3283,406.9123,43.8998,1.2711,0.0182,2.2208,0.0718,0.0125,6.0291,0.0015,1,0.1201,8.3062,0.0389,0.4567,10.1975,0.0000,10.1975,0.3062,0.0000,0.0000,2046,1947,218810,31.32,741.2
3284,406.9220,9.6342,1.1308,0.0195,1.7446,0.0662,0.0106,15.7127,0.0010,1,0.0955,10.3574,0.0363,0.5404,10.6180,0.0000,10.6180,0.3061,0.0000,0.0000,2046,1947,218810,31.27,741.2
3285,406.9407,18.6935,0.4386,0.0177,1.3990,0.0844,0.0149,34.8835,0.0014,1,0.0867,8.6257,0.0355,0.4500,10.5932,0.0000,10.5932,0.3031,0.0000,0.0000,2046,1947,218810,31.41,741.2
3286,406.9775,36.8459,0.4051,0.0147,0.9129,0.0371,0.0096,1.9705,0.0005,1,0.0859,8.5930,0.0361,0.4435,10.8927,0.0000,10.8927,0.3059,0.0000,0.0000,2046,1947,218810,31.41,741.2
3287,406.9809,3.3555,0.4039,0.0128,0.7486,0.0426,0.0075,18.1856,0.0029,1,0.0835,8.6931,0.0365,0.4660,10.8782,0.0000,10.8782,0.3049,0.0000,0.0000,2046,1947,218810,31.69,741.2
3288,407.0003,19.4113,0.4790,0.0122,0.7124,0.0386,0.0080,40.4876,0.0013,1,0.0958,8.7427,0.0384,0.4293,11.7008,0.0000,11.7008,0.3032,0.0000,0.0000,2046,1947,218810,32.17,741.2
3289,407.0420,41.7457,0.9590,0.0127,0.6904,0.0414,0.0090,1.9894,0.0005,1,0.0895,8.4955,0.0366,0.4723,10.4039,0.0000,10.4039,0.3019,0.0000,0.0000,2046,1947,218810,31.85,741.2
3290,407.0457,3.7072,0.0438,0.0117,0.8945,0.0417,0.0081,21.0082,0.0017,1,0.0959,9.6310,0.0398,0.6090,12.6763,0.0000,12.6763,0.3101,0.0000,0.0000,2046,1947,218810,32.14,741.2
3291,407.0677,22.0166,0.4413,0.0131,0.8731,0.0596,0.0157,41.6845,0.0013,1,0.0996,9.4668,0.0369,0.6513,12.3927,0.0000,12.3927,0.3061,0.0000,0.0000,2046,1947,218810,32.27,741.2
3292,407.1108,43.0954,0.0500,0.0148,0.9802,0.0410,0.0085,1.9156,0.0005,1,0.1231,8.1773,0.0382,0.4325,10.1605,0.0000,10.1605,0.3314,0.0000,0.0000,2046,1947,218810,32.21,741.2
3293,407.1139,3.0156,0.0459,0.0122,0.9367,0.0419,0.0082,22.4296,0.0013,1,0.1241,9.5980,0.0387,0.6559,13.0058,0.0000,13.0058,0.3271,0.0000,0.0000,2046,1947,218810,32.50,741.2
3294,407.1373,23.4828,0.4948,0.0205,0.9869,0.0537,0.0111,41.4840,0.0011,1,0.0931,9.7277,0.0369,0.6140,12.3067,0.0000,12.3067,0.3056,0.0000,0.0000,2046,1947,218810,32.62,741.2
3295,407.1804,43.0589,0.4626,0.0135,0.8054,0.0425,0.0082,1.9609,0.0003,1,0.1236,8.3317,0.0379,0.4301,10.1985,0.0000,10.1985,0.3098,0.0000,0.0000,2046,1947,218810,32.56,741.2
3296,407.1837,3.2978,0.0415,0.0136,0.8928,0.0417,0.0078,23.4910,0.0011,1,0.0892,9.8111,0.0369,0.4919,12.7825,0.0000,12.7825,0.3046,0.0000,0.0000,2046,1947,218810,32.86,741.2
3297,407.2082,24.4975,0.6936,0.0162,1.0989,0.0536,0.0100,20.4683,0.0013,1,0.1294,9.2081,0.0381,0.7395,11.9061,0.0000,11.9061,0.3041,0.0000,0.0000,2046,1947,218810,32.98,741.2
3298,407.2305,22.3491,0.6317,0.0153,1.0728,0.0568,0.0117,22.2948,0.0012,1,0.0878,9.1789,0.0364,0.4628,12.6279,0.0000,12.6279,0.3052,0.0000,0.0000,2046,1947,218810,33.12,741.2
3299,407.2546,24.0933,0.6554,0.0161,1.2443,0.0525,0.0096,21.1608,0.0011,1,0.0901,8.7856,0.0356,0.5864,13.2861,0.0000,13.2861,0.3019,0.0000,0.0000,2046,1947,218810,33.23,741.2
3300,407.2778,23.1482,0.6778,0.0188,1.2721,0.0562,0.0110,21.4752,0.0012,1,0.0926,8.9729,0.0359,0.5196,12.6818,0.0000,12.6818,0.2990,0.0000,0.0000,2046,1947,218810,33.37,741.2
3301,407.3013,23.5214,0.9318,0.0163,1.1229,0.0585,0.0091,19.1135,0.0012,1,0.0906,9.0331,0.0348,0.4318,10.9259,0.0000,10.9259,0.3016,0.0000,0.0000,2046,1947,218810,33.57,741.2
3302,407.3226,21.2618,1.4217,0.0140,1.4033,0.0630,0.0108,21.2404,0.0010,1,0.1231,9.2680,0.0386,0.5784,12.3427,0.0000,12.3427,0.3283,0.0000,0.0000,2046,1947,218810,33.57,741.2
3303,407.3467,24.1618,0.8063,0.0164,0.9654,0.0562,0.0105,20.4886,0.0011,1,0.0901,9.0890,0.0370,0.6799,12.6574,0.0000,12.6574,0.3041,0.0000,0.0000,2046,1947,218810,33.69,741.2
3304,407.3691,22.3517,0.7717,0.0152,1.2723,0.0738,0.0098,21.8170,0.0012,1,0.0830,9.2996,0.0363,0.4708,12.8441,0.0000,12.8441,0.3002,0.0000,0.0000,2046,1947,218810,33.82,741.2
3305,407.3930,23.9686,0.0566,0.0164,1.2667,0.0533,0.0113,21.2411,0.0009,1,0.0928,9.2960,0.0369,0.6265,12.1139,0.0000,12.1139,0.3016,0.0000,0.0000,2046,1947,218810,33.97,741.2
3306,407.4157,22.6535,0.0610,0.0149,1.2682,0.0558,0.0097,22.0874,0.0010,1,0.1146,9.4004,0.0372,0.7828,12.5084,0.0000,12.5084,0.3014,0.0000,0.0000,2046,1947,218810,34.13,741.2
3307,407.4392,23.5067,0.0607,0.0159,1.6673,0.0534,0.0091,21.8159,0.0014,1,0.1252,9.2530,0.0374,0.6548,12.6449,0.0000,12.6449,0.2983,0.0000,0.0000,2046,1947,218810,34.66,741.2
3308,407.4628,23.6316,0.0690,0.0171,1.2214,0.0559,0.0100,22.4843,0.0010,1,0.0925,9.4753,0.0350,0.5672,12.5610,0.0000,12.5610,0.3005,0.0000,0.0000,2046,1947,218810,34.46,741.2
3309,407.4867,23.8666,0.0689,0.0160,1.3524,0.0562,0.0102,22.4076,0.0011,1,0.1268,9.2084,0.0372,0.6738,13.0841,0.0000,13.0841,0.3233,0.0000,0.0000,2046,1947,218810,34.61,741.2
3310,407.5106,23.9243,0.0612,0.0147,1.2225,0.0531,0.0097,21.4589,0.0013,1,0.1204,9.8221,0.0375,0.7488,11.8141,0.0000,11.8141,0.2958,0.0000,0.0000,2046,1947,218810,35.11,741.2
3311,407.5334,22.8296,0.0589,0.0216,1.2100,0.0544,0.0093,21.9749,0.0011,1,0.0935,9.3373,0.0358,0.5056,12.2714,0.0000,12.2714,0.3016,0.0000,0.0000,2046,1947,218810,34.92,741.2
3312,407.5568,23.3385,0.0569,0.0152,1.6053,0.0627,0.0123,21.3628,0.0014,1,0.1246,9.3311,0.0376,0.5923,12.1715,0.0000,12.1715,0.2988,0.0000,0.0000,2046,1947,218810,35.06,741.2
3313,407.5799,23.1243,0.0597,0.0156,1.7450,0.0571,0.0106,20.8865,0.0014,1,0.1340,9.6482,0.0384,0.5352,11.3330,0.0000,11.3330,0.2990,0.0000,0.0000,2046,1947,218810,35.59,741.2
3314,407.6027,22.7841,0.0611,0.0164,1.2383,0.0563,0.0106,22.6821,0.0012,1,0.0833,9.4503,0.0365,0.4813,12.8803,0.0000,12.8803,0.2999,0.0000,0.0000,2046,1947,218810,35.38,741.2
3315,407.6268,24.0747,0.0729,0.0168,1.6597,0.0584,0.0105,21.0974,0.0013,1,0.1351,9.7673,0.0378,0.5398,12.0856,0.0000,12.0856,0.2995,0.0000,0.0000,2046,1947,218810,35.50,741.2
3316,407.6497,22.9251,0.0609,0.0154,1.2369,0.0556,0.0101,22.6446,0.0014,1,0.1360,9.7723,0.0389,0.4789,12.7527,0.0000,12.7527,0.2981,0.0000,0.0000,2046,1947,218810,35.64,741.2
3317,407.6737,24.0325,0.0668,0.0154,1.8496,0.0892,0.0135,19.1462,0.0011,1,0.0976,9.2268,0.0357,0.4332,9.6067,0.0000,9.6067,0.2940,0.0000,0.0000,2046,1947,218810,35.78,741.2
3318,407.6949,21.1904,0.0630,0.0159,1.4062,0.0554,0.0099,21.3896,0.0015,1,0.0938,9.0520,0.0365,0.5058,13.3422,0.0000,13.3422,0.2995,0.0000,0.0000,2046,1947,218810,35.95,741.2
3319,407.7179,22.9495,0.0627,0.0159,1.2538,0.0572,0.0103,41.5105,0.0014,1,0.1269,9.0808,0.0380,0.7574,12.5336,0.0000,12.5336,0.2975,0.0000,0.0000,2046,1947,218810,36.09,741.2
